Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Breakfast,Perfect Pancake Muffins Recipe,20,"2 cups all-purpose flour, 3 tablespoons granulated sugar, 1 1/2 teaspoons baking powder, 1 teaspoon baking soda, pinch kosher salt, 2 cups buttermilk, 1 egg, 1/4 cup melted butter, maple syrup","IngredientGroup(ingredients=['2 cups all-purpose flour', '3 tablespoons granulated sugar', '1 1/2 teaspoons baking powder', '1 teaspoon baking soda', 'pinch kosher salt', '2 cups buttermilk', '1 egg', '1/4 cup melted butter', 'maple syrup'], purpose=None)","Preheat oven to 350º F. Spray a mini-muffin pan with nonstick baking spray or use muffin liners and set aside.
Whisk together the dry ingredients: flour, sugar, baking powder, baking soda and salt in a large bowl. Mix the wet ingredients: buttermilk, egg, and melted butter in a 2-cup measuring cup. Pour the buttermilk mixture slowly into the flour mixture, stirring to combine as you pour. Allow the batter to rest for about 3 minutes.
Scoop pancake batter and fill each indention of mini muffin pan about 1/2 full. Bake for 13-15 minutes, until a toothpick inserted in the center comes out clean.
Serve with warmed maple syrup for dipping.","{'calories': '51 kcal', 'carbohydrateContent': '7 g', 'proteinContent': '1 g', 'fatContent': '2 g', 'saturatedFatContent': '1 g', 'transFatContent': '0.1 g', 'cholesterolContent': '9 mg', 'sodiumContent': '57 mg', 'fiberContent': '0.2 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '0.6 g', 'servingSize': '1 serving'}",American,36 servings,https://addapinch.com/wp-content/uploads/2014/09/perfect-pancake-muffins-recipe-DSC_4732.jpg,5.0,Pancake Muffins are the perfect easy breakfast recipe! Simple to make with the ease of a muffin and the deliciousness of pancakes! A make-ahead favorite!,Complete
Bread,Cornbread Muffins Recipe,20,"1 cup cornmeal, 1 1/2 cups self-rising flour, 1 cup buttermilk, 3 tablespoons honey, 1/2 cup butter (melted), 2 large eggs","IngredientGroup(ingredients=['1 cup cornmeal', '1 1/2 cups self-rising flour', '1 cup buttermilk', '3 tablespoons honey', '1/2 cup butter (melted)', '2 large eggs'], purpose=None)","Prep. Preheat oven to 425º F. Line muffin pan with paper liners, spray with baking spray or lightly grease with vegetable oil. Set aside.
Whisk together dry ingredients. Whisk together the cornmeal and self-rising flour in a large mixing bowl.
Whisk together wet ingredients. Add the buttermilk, honey, butter and eggs to a 2-cup measuring cup or another mixing bowl. Whisk together until the egg is well combined.
Combine and Bake. Stir the wet ingredients into the dry ingredients. Spoon the cornbread muffin mixture evenly into the prepared muffin pan, until each is filled 3/4. Bake until the cornbread muffins have risen and the center springs to the touch, about 15 - 20.
Serve. Allow the muffins to cool in the pan for a few moments and then run a knife around the edge of the muffin to release them from the pan, if needed. Serve warm.","{'servingSize': '1 muffin', 'calories': '215 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '5 g', 'fatContent': '10 g', 'saturatedFatContent': '6 g', 'transFatContent': '1 g', 'cholesterolContent': '54 mg', 'sodiumContent': '101 mg', 'fiberContent': '2 g', 'sugarContent': '6 g', 'unsaturatedFatContent': '4 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2021/10/cornbread-muffins-recipe-2.jpg,5.0,"These cornbread muffins are quick, easy, tender and delicious! Lightly sweetened with honey, they are a favorite with soups, chili, stews, BBQ and more!",Complete
Breakfast,Best Banana Muffins Recipe,25,"3 medium bananas (very ripe with dark speckles or spots), 3/4 cup brown sugar, 8 tablespoons butter (softened), 2 large eggs, 1 1/2 cups all-purpose flour, 1 teaspoon baking soda, 1/2 teaspoon baking powder, 1/2 teaspoon kosher salt, 1 teaspoon vanilla extract","IngredientGroup(ingredients=['3 medium bananas (very ripe with dark speckles or spots)', '3/4 cup brown sugar', '8 tablespoons butter (softened)', '2 large eggs', '1 1/2 cups all-purpose flour', '1 teaspoon baking soda', '1/2 teaspoon baking powder', '1/2 teaspoon kosher salt', '1 teaspoon vanilla extract'], purpose=None)","Preheat oven to 425º F. Line muffin pans with paper liners or prepare with butter and flour, shaking out any excess flour. Set aside.
Cream together butter and brown sugar. Add peeled bananas and mash with a fork. Mix together until well combined.
Add the eggs one at a time and mix until each egg is fully incorporated.
Stir in the flour, baking powder, baking soda, salt, and vanilla extract until well combined. Fold in any additional mix-in ingredients you may be using.
Divide the batter between the 12 muffin cups.
Bake the muffins at 425º F for 5 minutes and then reduce the oven temperature to 350º for 14 - 18 more minutes or until the muffins are golden brown and a skewer inserted in the center comes out with a few crumbs attached but not batter. For mini muffins, bake at 350º F for 12 to 14 minutes.
Remove from the oven and cool in the pan for 5 minutes. Turn out and cool on a wire rack to cool completely.","{'carbohydrateContent': '32 g', 'proteinContent': '3 g', 'fatContent': '9 g', 'saturatedFatContent': '5 g', 'transFatContent': '0.3 g', 'cholesterolContent': '51 mg', 'sodiumContent': '265 mg', 'fiberContent': '1 g', 'sugarContent': '17 g', 'calories': '215 kcal', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2010/09/Banana-Bread-Muffins-20230289-.jpg,5.0,"Best Banana Muffins are soft, moist, and buttery delicious! Made with three ripe bananas and staple ingredients! This easy recipe is great for breakfast or a snack!",Complete
Bread,Cheddar Muffins Recipe,30,"2 cups all-purpose flour, 1 tablespoon sugar, 1 tablespoon baking powder, 1/2 teaspoon kosher salt, 2 1/2 cups grated Cheddar cheese, 1 large egg, 1 cup milk, 6 tablespoons butter (melted)","IngredientGroup(ingredients=['2 cups all-purpose flour', '1 tablespoon sugar', '1 tablespoon baking powder', '1/2 teaspoon kosher salt', '2 1/2 cups grated Cheddar cheese', '1 large egg', '1 cup milk', '6 tablespoons butter (melted)'], purpose=None)","Prep. Preheat oven to 400º F. Lightly spray muffin tin with baking spray and set aside.
Whisk dry ingredients. Whisk together the flour, sugar, baking powder, and salt in a large bowl. Add the shredded cheese and gently toss together with the flour mixture.
Mix wet ingredients. Stir together the egg, milk, and melted butter in another small bowl. Pour the egg mixture into the flour mixture and stir until just combined.
Bake and serve. Spoon the cheese muffin mixture into the prepared muffin pan. Bake until golden brown, 20 to 25 minutes. Serve warm.","{'calories': '245 kcal', 'carbohydrateContent': '19 g', 'proteinContent': '9 g', 'fatContent': '15 g', 'saturatedFatContent': '9 g', 'cholesterolContent': '59 mg', 'sodiumContent': '310 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2019/09/cheddar-muffins-recipe-2629.jpg,5.0,"Easy Cheddar Cheese Muffins are so moist, tender and delicious! This cheesy bread is perfect for serving with soup, stew, BBQ or any meal!",Complete
"Breakfast,Dessert,Snack",Banana Bread,75,"4 overripe bananas (mashed, or 2 cups mashed), 1 cup dark brown sugar, 8 tablespoons salted butter (room temperature), 2 large eggs, 1 1/2 cups all-purpose flour, 1 teaspoon baking soda, 1/2 teaspoon kosher salt, 1 teaspoon vanilla extract, 1 cup roasted pecans (optional)","IngredientGroup(ingredients=['4 overripe bananas (mashed, or 2 cups mashed)', '1 cup dark brown sugar', '8 tablespoons salted butter (room temperature)', '2 large eggs', '1 1/2 cups all-purpose flour', '1 teaspoon baking soda', '1/2 teaspoon kosher salt', '1 teaspoon vanilla extract', '1 cup roasted pecans (optional)'], purpose=None)","Preheat oven to 350º F. Spray a 9-inch loaf pan with baking spray or coat with butter and dust with all-purpose flour, being sure to shake out any excess flour. Set aside.
Mix butter and sugar until smooth. Add mashed bananas and beat until well blended. Add eggs one at a time, fully incorporating after each egg.
Add flour and mix until smooth. Add baking soda, salt, and vanilla extract and stir until well combined. Stir in nuts, if using. Pour batter into prepared pan.
Bake until golden brown and a wooden skewer comes out clean when inserted in the middle, about 1 hour.","{'calories': '224 kcal', 'carbohydrateContent': '30 g', 'proteinContent': '3 g', 'fatContent': '11 g', 'servingSize': '1 slice', 'saturatedFatContent': '4 g', 'transFatContent': '0.2 g', 'cholesterolContent': '38 mg', 'sodiumContent': '199 mg', 'fiberContent': '2 g', 'sugarContent': '17 g', 'unsaturatedFatContent': '6 g'}",American,16 servings,https://addapinch.com/wp-content/uploads/2014/03/the-best-banana-bread-recipe-0425.jpg,5.0,"Best Banana Bread Recipe - Moist, tender and so delicious, this recipe is so easy to make and truly makes the best banana bread every time.",Complete
how to,How to Make Self-Rising Flour,2,"1 cup all-purpose flour, 1 1/2 teaspoons baking powder, 1/4 teaspoon kosher salt","IngredientGroup(ingredients=['1 cup all-purpose flour', '1 1/2 teaspoons baking powder', '1/4 teaspoon kosher salt'], purpose=None)",Measure all ingredients and whisk to combine.,"{'servingSize': '0.25 cup', 'calories': '115 kcal', 'carbohydrateContent': '25 g', 'proteinContent': '3 g', 'fatContent': '0.3 g', 'saturatedFatContent': '0.05 g', 'sodiumContent': '147 mg', 'fiberContent': '1 g', 'sugarContent': '0.1 g', 'unsaturatedFatContent': '0.13 g'}",American,4 servings,https://addapinch.com/wp-content/uploads/2019/09/how-to-make-self-rising-flour-2202-2-scaled.jpg,4.97,Self-rising flour is a staple ingredient in so many southern recipes! Learn how to make your own self-rising flour with this quick and easy substitution recipe. All you need are 3 simple ingredients!,Complete
Breakfast,Cranberry Orange Muffins Recipe,30,"2 cups all-purpose flour (+ 2 teaspoons (2.5 g) for coating fresh cranberries, if used), 1½ teaspoons baking powder, ½ teaspoon kosher salt, 2 cups fresh cranberries (or 1 cup (114 g) dried cranberries), ½ cup unsalted butter (room temperature), 1 cup granulated sugar, 2 large eggs (room temperature), 2 teaspoons vanilla extract, zest of 1 orange, ½ cup milk (room temperature), 2 tablespoons orange juice, 1 cup confectioner's sugar","IngredientGroup(ingredients=['2 cups all-purpose flour (+ 2 teaspoons (2.5 g) for coating fresh cranberries, if used)', '1½ teaspoons baking powder', '½ teaspoon kosher salt', '2 cups fresh cranberries (or 1 cup (114 g) dried cranberries)', '½ cup unsalted butter (room temperature)', '1 cup granulated sugar', '2 large eggs (room temperature)', '2 teaspoons vanilla extract', 'zest of 1 orange', '½ cup milk (room temperature)'], purpose=None), IngredientGroup(ingredients=['2 tablespoons orange juice', ""1 cup confectioner's sugar""], purpose='Orange Glaze:')","Preheat oven to 375º F. Spray muffin tins with bakers spray or coat well with shortening or butter and flour, making sure to discard any excess flour from the tins after coating.
Sift together flour, baking powder, and salt in a medium bowl. Set aside.
Toss together fresh cranberries and 2 teaspoons of flour to coat cranberries in a separate bowl. Set aside. If using dried cranberries, simply skip this step.
Cream together butter and sugar until lightened in color, about 3 minutes. Add an egg, one at a time, taking care to fully incorporate before adding the other. Mix in vanilla and orange zest.
Gently fold in flour mixture, alternating with milk. Stir until just combined. Fold in cranberries (fresh or dried) and scoop mixture into prepared muffin tins, filling about 2/3 to 3/4 full. Bake until a toothpick or skewer inserted in the middle comes out clean, about 30 minutes.
Prepare orange glaze topping for muffins while the muffins are baking by stirring together until well-combined.
Once muffins have baked, remove from the oven and allow to cool slightly in the muffin tin. Then, remove each muffin and drizzle with orange glaze. Place onto a plate to finish cooling or serve slightly warm.","{'calories': '278 kcal', 'carbohydrateContent': '46 g', 'proteinContent': '4 g', 'fatContent': '9 g', 'saturatedFatContent': '5 g', 'cholesterolContent': '57 mg', 'sodiumContent': '117 mg', 'fiberContent': '1 g', 'sugarContent': '28 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2017/09/cranberry-orange-muffins-DSC_0629.jpg,4.96,Cranberry Orange Muffins Recipe - Delicious bakery style Cranberry Orange Muffins are full of cranberries and drizzled with a sweet orange glaze! Easy muffin recipe that's breakfast and brunch favorite!,Complete
"Breakfast,Snack",Chocolate Chip Muffins Recipe,20,"2 cups all-purpose flour, 1½ teaspoons baking powder, ½ teaspoon kosher salt, ½ cup unsalted butter (room temperature), 1 cup granulated sugar, 2 large eggs, 2 teaspoons vanilla extract, ½ cup milk, 1 cup chocolate chips","IngredientGroup(ingredients=['2 cups all-purpose flour', '1½ teaspoons baking powder', '½ teaspoon kosher salt', '½ cup unsalted butter (room temperature)', '1 cup granulated sugar', '2 large eggs', '2 teaspoons vanilla extract', '½ cup milk', '1 cup chocolate chips'], purpose=None)","Preheat oven to 375º F. Spray mini-muffin tin with bakers spray or coat well with butter and flour, making sure to discard any excess flour from the tins after coating.
Sift together flour, baking powder, and salt in a medium bowl. Set aside.
Cream together butter and sugar until lightened in color, about 3 minutes. Add an egg, one at a time, taking care to fully incorporate before adding the other. Mix in vanilla.
Gently fold in flour mixture, alternating with milk. Stir until just combined. Fold in chocolate chips and scoop mixture into prepared mini muffin tin, filling about 2/3 to 3/4 full. Bake until a toothpick or skewer inserted in the middle comes out clean, about 15 minutes.
Once muffins have baked, remove from the oven and allow to cool slightly in the muffin tin before removing for serving.","{'servingSize': '1 muffin', 'calories': '151 kcal', 'carbohydrateContent': '22 g', 'proteinContent': '2 g', 'fatContent': '6 g', 'saturatedFatContent': '4 g', 'transFatContent': '0.2 g', 'cholesterolContent': '26 mg', 'sodiumContent': '62 mg', 'fiberContent': '0.5 g', 'sugarContent': '13 g', 'unsaturatedFatContent': '1.3 g'}",American,24 servings,https://addapinch.com/wp-content/uploads/2014/06/chocolate-chip-muffins-recipe-DSC_4142-2.jpg,4.67,"Chocolate Chip Muffins gives a nod to the classic cookie for breakfast! Made from scratch, these chocolate chip muffins will surely be a favorite!",Complete
Breakfast,Pumpkin Muffins Recipe,22,"3 cups all-purpose flour, 1 teaspoon baking powder, 1 teaspoon baking soda, 1/4 teaspoon kosher salt, 1 1/2 teaspoons pumpkin pie spice, 1/2 cup butter (softened), 1 1/2 cups light or dark brown sugar, 2 eggs, 2 cups pumpkin puree (or 1 (15-ounce) can pumpkin puree), 1 1/2 teaspoons vanilla extract, 1/4 cup buttermilk","IngredientGroup(ingredients=['3 cups all-purpose flour', '1 teaspoon baking powder', '1 teaspoon baking soda', '1/4 teaspoon kosher salt', '1 1/2 teaspoons pumpkin pie spice', '1/2 cup butter (softened)', '1 1/2 cups light or dark brown sugar', '2 eggs', '2 cups pumpkin puree (or 1 (15-ounce) can pumpkin puree)', '1 1/2 teaspoons vanilla extract', '1/4 cup buttermilk'], purpose=None)","Prep. Preheat oven to 350º F. Prepare muffin tin with liners or by spraying with nonstick baking spray.
Mix Dry Ingredients. Sift together flour, baking powder, baking soda, salt, pumpkin pie spice mix into a large bowl. Set aside.
Combine wet ingredients. In another large bowl, cream together butter and brown sugar until light and fluffy, about 3 minutes. Add in eggs, pumpkin puree, vanilla extract, and buttermilk, being sure to incorporate well.
Mix dry ingredients into wet ingredients. Add the flour mixture, about 1/2 cup at a time, into the wet mixture, stirring just to combine. Do not overmix.
Bake and serve. Spoon pumpkin muffins batter into prepared muffins tins, filling about 3/4 full. Place in preheated oven and bake until the lightly spring back to the touch and a toothpick comes out clean when inserted in the center, about 12 minutes for mini-muffins and 25-30 minutes for full-size muffins. Allow to cool slightly before serving.","{'calories': '158 kcal', 'carbohydrateContent': '27 g', 'proteinContent': '2 g', 'fatContent': '4 g', 'saturatedFatContent': '3 g', 'transFatContent': '1 g', 'cholesterolContent': '24 mg', 'sodiumContent': '117 mg', 'fiberContent': '1 g', 'sugarContent': '14 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,24 servings,https://addapinch.com/wp-content/uploads/2017/10/pumpkin-muffins-recipe-DSC_4771-399x600.jpg,5.0,"These delicious Pumpkin Muffins recipe is full of pumpkin and spices and makes the perfect fall treat! These favorite muffins are simple yet decadent, with a rich warm aroma and flavor, and are perfect for breakfast or snacks.",Complete
Breakfast,Oatmeal Banana Bread Muffins Recipe,35,"2 1/4 cups old-fashioned oats (for oat flour), 1/2 cup old-fashioned oats (left whole), 2 1/2 teaspoons baking powder, 1/2 teaspoon Kosher salt, 4 bananas (overripe, mashed (about 1 1/2 cups)), 2 large eggs, 1 teaspoon vanilla extract, 1 cup light brown sugar, 1/2 cup butter (melted), 1/2 cup chopped pecans (optional)","IngredientGroup(ingredients=['2 1/4 cups old-fashioned oats (for oat flour)', '1/2 cup old-fashioned oats (left whole)', '2 1/2 teaspoons baking powder', '1/2 teaspoon Kosher salt', '4 bananas (overripe, mashed (about 1 1/2 cups))', '2 large eggs', '1 teaspoon vanilla extract', '1 cup light brown sugar', '1/2 cup butter (melted)', '1/2 cup chopped pecans (optional)'], purpose=None)","Prep. Preheat oven to 425ºF. Line muffin tin with paper lines and set aside.
Make Oat Flour. Add 2 1/4 cups old-fashioned oats to a blender or food processor and pulse until finely ground resulting in about 1 1/2 cups oat flour. Transfer the oat flour to a large mixing bowl.
Whisk dry ingredients. Whisk in the 1/2 cup old-fashioned oats, baking powder and salt into the oat flour.
Mix wet ingredients. In a separate medium bowl, beat bananas, eggs, vanilla and brown sugar until well combined. Mix the oat flour mixture into the banana mixture until thoroughly mixed. Mix in melted butter until the batter is well combined. Stir in the pecans, if using.
Bake and serve. Scoop batter into lined muffin cups, filling them about 3/4 full. Bake for about 20 minutes until golden brown or until the center springs back when touched. Remove from the oven and cool before serving.","{'calories': '215 kcal', 'carbohydrateContent': '30 g', 'proteinContent': '3 g', 'fatContent': '10 g', 'saturatedFatContent': '4 g', 'transFatContent': '1 g', 'cholesterolContent': '36 mg', 'sodiumContent': '137 mg', 'fiberContent': '3 g', 'sugarContent': '17 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,16 servings,https://addapinch.com/wp-content/uploads/2016/06/Oatmeal-Banana-Bread-Muffins-Recipe-addapinch-0782.jpg,4.91,Oatmeal Banana Bread Muffins make a welcome addition to any morning! Made with simple ingredients and always a favorite!,Complete
Breakfast,Chocolate Pumpkin Chocolate Chip Muffins Recipe,17,"2 1/2 cups all-purpose flour, 1/2 cup unsweetened cocoa powder, 1 teaspoons baking powder, 1 teaspoon baking soda, ½ teaspoon kosher salt, 2 cups pumpkin puree (or 1 (15-ounce) can pumpkin puree), 1 1/2 cups light or dark brown sugar, 2 large eggs, 1½ teaspoons vanilla extract, 1/4 cup buttermilk, 1/2 cup chocolate chips","IngredientGroup(ingredients=['2 1/2 cups all-purpose flour', '1/2 cup unsweetened cocoa powder', '1 teaspoons baking powder', '1 teaspoon baking soda', '½ teaspoon kosher salt', '2 cups pumpkin puree (or 1 (15-ounce) can pumpkin puree)', '1 1/2 cups light or dark brown sugar', '2 large eggs', '1½ teaspoons vanilla extract', '1/4 cup buttermilk', '1/2 cup chocolate chips'], purpose=None)","Prep. Preheat oven to 375º F. Prepare muffin tin with liners or by spraying with nonstick baking spray. Sift together flour, cocoa powder, baking powder, baking soda, and salt into a large bowl. Set aside.
Mix. Mix together brown sugar,eggs, pumpkin puree, vanilla extract, and buttermilk, being sure to incorporate well. Add flour mixture about 1/2 cup at a time, stirring just to combine. Fold in chocolate chips.
Bake and serve. Spoon muffin batter into prepared muffins tins, filling about ¾ full. Place in preheated oven and bake until the lightly spring back to the touch and a toothpick comes out clean when inserted in the center, about 12 minutes for mini-muffins and 25-30 minutes for full-size muffins. Allow to cool slightly before serving.","{'calories': '276 kcal', 'carbohydrateContent': '58 g', 'proteinContent': '5 g', 'fatContent': '4 g', 'saturatedFatContent': '2 g', 'transFatContent': '1 g', 'cholesterolContent': '33 mg', 'sodiumContent': '222 mg', 'fiberContent': '3 g', 'sugarContent': '33 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2015/09/pumpkin-chocolate-chocolate-chip-muffins-recipe_DSC2653-400x600.jpg,5.0,"These Chocolate Pumpkin Chocolate Chip Muffins are packed full of flavor and perfect for breakfast, brunch or a delicious snack! A fall favorite!",Complete
Breakfast,Cinnamon Muffins Recipe,40,"2 cups all-purpose flour, 1½ teaspoons baking powder, ½ teaspoon kosher salt, 2 teaspoons ground cinnamon, ½ cup (1 stick) unsalted butter (room temperature), 1 cup granulated sugar, 2 large eggs, 2 teaspoons vanilla extract, ½ cup buttermilk ( or buttermilk substitute), 1/2 cup packed brown sugar, 1/2 cup all-purpose flour, 1/4 cup quick-cooking oats, 1/4 cup (4 tablespoons ) butter (room temperature)","IngredientGroup(ingredients=['2 cups all-purpose flour', '1½ teaspoons baking powder', '½ teaspoon kosher salt', '2 teaspoons ground cinnamon', '½ cup (1 stick) unsalted butter (room temperature)', '1 cup granulated sugar', '2 large eggs', '2 teaspoons vanilla extract', '½ cup buttermilk ( or buttermilk substitute)'], purpose='For the Cinnamon Muffins'), IngredientGroup(ingredients=['1/2 cup packed brown sugar', '1/2 cup all-purpose flour', '1/4 cup quick-cooking oats', '1/4 cup (4 tablespoons ) butter (room temperature)'], purpose='For the Streusel Topping')","Preheat oven to 375º F. Spray muffin tins with bakers spray or coat well with shortening or butter and flour, making sure to discard any excess flour from the tins after coating.
Sift together flour, baking powder, salt, and cinnamon in a medium bowl. Set aside.
Cream together butter and sugar until lightened in color, about 3 minutes. Add an egg, one at a time, taking care to fully incorporate before adding the other. Mix in vanilla.
Gently fold in flour mixture, alternating with milk. Stir until just combined. Scoop mixture into prepared muffin tins, filling about 2/3 to 3/4 full.
For the topping, mix together brown sugar, flour, oats and butter until about pea-sized crumbles form. Top the muffin batter with the streusel topping.
Bake the muffins until a toothpick or skewer inserted in the middle comes out clean, about 30 minutes.
Once muffins have baked, remove from the oven and allow to cool slightly in the muffin tin. Then, remove each muffin to a serving plate or stand.","{'calories': '309 kcal', 'carbohydrateContent': '46 g', 'proteinContent': '4 g', 'fatContent': '12 g', 'saturatedFatContent': '7 g', 'transFatContent': '1 g', 'cholesterolContent': '57 mg', 'sodiumContent': '123 mg', 'fiberContent': '1 g', 'sugarContent': '26 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2014/12/cinnamon-muffins-recipe-DSC_0345-horz-1.jpg,4.34,"Cinnamon Muffins are an easy yet elegant muffin recipe! Topped with a simple streusel topping, these muffins are perfect for entertaining and make your home smell amazing as they bake!",Complete
